Interaction ID,User ID,Product ID,Interaction Type,Interaction Timestamp
12031,426,9245203,Added to Cart,2023-04-01 16:58:08
12032,426,1585832,Viewed,2023-07-17 00:37:29
12033,426,111961,Added to Cart,2023-01-27 05:31:18
12034,426,21752050,Viewed,2023-06-28 10:56:44
12035,426,9197,Viewed,2023-01-24 15:45:05
12036,426,806795166,Purchased,2023-02-03 17:51:06
12037,426,111961,Added to Cart,2023-01-30 06:50:42
12038,426,111961,Viewed,2023-01-16 22:29:32
12039,426,21752050,Viewed,2023-08-01 10:23:37
12040,426,111961,Viewed,2023-08-19 10:32:35
12041,426,63414366,Viewed,2023-06-21 11:17:35
12042,426,329472,Added to Cart,2023-01-03 20:21:52
12043,426,7002,Added to Cart,2023-03-06 04:05:08
12044,426,111961,Viewed,2023-02-22 23:38:04
12045,426,9197,Added to Cart,2023-07-19 16:26:39
12046,426,1585832,Purchased,2023-02-01 06:05:51
12047,426,6251,Purchased,2023-08-19 22:50:25
12048,426,329472,Added to Cart,2023-04-21 08:26:30
12049,426,6821,Viewed,2023-03-17 14:05:09
12050,426,970,Added to Cart,2023-01-25 22:08:39
12051,426,23030,Viewed,2023-06-06 04:02:38
12052,426,9985,Viewed,2023-03-07 17:34:59
12053,426,21752050,Added to Cart,2023-02-17 17:57:35
12054,426,4336456,Viewed,2023-06-25 00:01:38
12055,426,1585832,Purchased,2023-05-11 05:41:36
12056,426,21752050,Purchased,2023-08-14 09:52:33
12057,426,415,Added to Cart,2023-06-24 14:45:42
12058,426,9245203,Purchased,2023-05-21 20:23:17
12059,426,23030,Viewed,2023-03-15 04:22:58
12060,426,111961,Viewed,2023-08-11 23:06:29
12061,426,740863419,Purchased,2023-03-18 12:34:17
12062,426,740863419,Added to Cart,2023-08-01 00:24:30
12063,426,970,Viewed,2023-04-10 05:25:46
12064,426,329472,Added to Cart,2023-06-15 19:48:31
12065,426,9197,Added to Cart,2023-07-29 07:14:48
12066,427,6821,Purchased,2023-05-30 11:05:54
12067,427,45,Viewed,2023-04-08 13:26:20
12068,427,12867543,Viewed,2023-07-25 00:09:21
12069,427,9886250,Added to Cart,2023-01-22 09:27:32
12070,427,4,Added to Cart,2023-07-02 14:44:09
12071,427,3,Added to Cart,2023-06-25 19:50:29
12072,427,543036164,Added to Cart,2023-08-09 23:10:00
12073,427,6802,Purchased,2023-05-23 19:57:24
12074,427,8360050,Viewed,2023-03-27 09:55:42
12075,427,57123448,Purchased,2023-05-14 20:22:48
12076,427,6802,Viewed,2023-07-21 21:07:41
12077,427,9272,Viewed,2023-08-11 09:50:12
12078,427,6,Added to Cart,2023-04-29 05:20:01
12079,427,186936,Purchased,2023-03-15 15:26:08
12080,427,186936,Added to Cart,2023-08-08 04:58:08
12081,427,16,Viewed,2023-03-05 18:06:31
12082,427,415,Purchased,2023-04-12 21:25:21
12083,427,458806286,Viewed,2023-07-18 17:38:58
12084,427,12867543,Viewed,2023-07-03 20:14:12
12085,427,66834336,Added to Cart,2023-01-29 06:28:05
12086,427,9799,Added to Cart,2023-07-10 12:42:28
12087,427,496452,Viewed,2023-05-13 09:49:03
12088,428,65,Added to Cart,2023-06-17 04:13:32
12089,428,62,Viewed,2023-04-01 23:36:56
12090,428,75,Purchased,2023-01-17 16:12:36
12091,428,5,Purchased,2023-04-01 22:03:00
12092,428,178366,Added to Cart,2023-01-22 05:17:40
12093,428,152,Added to Cart,2023-06-10 02:37:19
12094,428,65,Added to Cart,2023-04-16 03:45:11
12095,428,45,Viewed,2023-01-19 01:34:20
12096,428,66834336,Purchased,2023-02-07 22:14:40
12097,428,5,Viewed,2023-02-20 13:56:29
12098,428,39409477,Viewed,2023-07-14 12:25:47
12099,428,1577,Viewed,2023-05-28 07:37:20
12100,428,9799,Added to Cart,2023-04-26 16:27:53
12101,428,1,Viewed,2023-02-21 11:44:09
12102,428,184290581,Added to Cart,2023-08-09 17:19:39
12103,428,9272,Purchased,2023-03-10 03:08:38
12104,428,9799,Viewed,2023-02-17 23:13:09
12105,428,5,Added to Cart,2023-01-25 16:42:51
12106,428,3,Viewed,2023-06-23 19:41:03
12107,428,871989,Added to Cart,2023-06-18 02:33:23
12108,428,4976523,Added to Cart,2023-07-10 11:10:13
12109,428,871989,Added to Cart,2023-01-18 05:21:42
12110,428,8360050,Viewed,2023-03-22 01:46:39
12111,428,24522662,Viewed,2023-07-31 18:08:30
12112,428,24522662,Viewed,2023-05-26 06:57:58
12113,428,1577,Viewed,2023-03-26 12:28:09
12114,428,2317678,Viewed,2023-01-06 10:15:16
12115,428,39409477,Viewed,2023-03-04 03:15:35
12116,428,16,Purchased,2023-02-09 06:39:25
12117,428,44,Added to Cart,2023-07-01 08:43:15
12118,428,9886250,Purchased,2023-03-11 11:54:00
12119,428,5,Viewed,2023-01-09 02:03:04
12120,428,6802,Viewed,2023-03-13 07:44:50
12121,428,5,Purchased,2023-02-19 05:59:09
12122,428,77150,Added to Cart,2023-01-24 08:30:13
12123,428,66834336,Viewed,2023-06-15 11:54:03
12124,428,65,Viewed,2023-06-21 21:30:29
12125,428,77150,Added to Cart,2023-02-02 01:47:51
12126,428,75,Viewed,2023-06-24 16:52:27
12127,429,417281,Viewed,2023-03-23 05:24:38
12128,429,4636603,Added to Cart,2023-05-11 07:13:46
12129,429,516304687,Viewed,2023-05-18 09:09:05
12130,429,4636603,Viewed,2023-01-04 03:56:50
12131,429,458806286,Purchased,2023-01-23 02:20:09
12132,429,417281,Added to Cart,2023-08-14 11:46:11
12133,429,152,Viewed,2023-01-27 19:24:25
12134,429,10,Purchased,2023-07-27 06:19:17
12135,429,10,Purchased,2023-03-24 23:58:40
12136,429,4636603,Viewed,2023-05-13 20:54:02
12137,429,8399,Added to Cart,2023-07-01 22:40:02
12138,429,10,Viewed,2023-04-17 05:55:34
12139,429,6640,Purchased,2023-05-18 04:11:58
12140,429,6640,Added to Cart,2023-04-29 09:16:20
12141,429,417281,Added to Cart,2023-01-19 01:48:05
12142,429,707819,Viewed,2023-07-19 07:42:57
12143,429,10,Purchased,2023-07-07 10:19:51
12144,429,35712313,Purchased,2023-06-16 05:15:58
12145,429,36732061,Purchased,2023-01-12 20:03:41
12146,430,65,Viewed,2023-01-19 05:23:09
12147,430,458806286,Purchased,2023-02-24 19:21:46
12148,430,7002,Added to Cart,2023-02-06 18:36:52
12149,430,458806286,Purchased,2023-06-27 10:39:13
12150,430,417281,Viewed,2023-05-30 04:18:11
12151,430,5147644,Purchased,2023-05-05 12:32:07
12152,430,10,Added to Cart,2023-04-05 18:00:30
12153,430,5147644,Added to Cart,2023-01-11 11:19:38
12154,430,63414366,Added to Cart,2023-08-07 17:37:59
12155,431,45,Viewed,2023-07-03 18:22:45
12156,431,16,Added to Cart,2023-04-07 05:03:21
12157,431,152,Viewed,2023-08-14 17:11:58
12158,431,216668,Added to Cart,2023-06-13 11:06:07
12159,431,9985,Viewed,2023-01-15 16:48:02
12160,431,6,Purchased,2023-07-28 01:42:40
12161,431,60,Purchased,2023-06-04 06:50:40
12162,431,7002,Viewed,2023-01-08 22:27:00
12163,431,35712313,Added to Cart,2023-06-08 14:19:38
12164,431,10,Purchased,2023-03-18 08:15:29
12165,431,42051164,Viewed,2023-01-03 10:55:22
12166,431,6802,Viewed,2023-06-27 19:43:44
12167,431,874769783,Added to Cart,2023-03-03 00:25:22
12168,431,8360050,Added to Cart,2023-04-09 23:44:40
12169,432,42051164,Viewed,2023-02-17 03:44:22
12170,432,9985,Purchased,2023-02-23 19:02:21
12171,432,42051164,Viewed,2023-06-15 09:50:24
12172,432,19289886,Added to Cart,2023-06-19 10:28:17
12173,432,9272,Viewed,2023-06-11 15:42:02
12174,432,16,Added to Cart,2023-01-15 12:06:37
12175,432,19289886,Added to Cart,2023-01-24 17:51:13
12176,432,23030,Added to Cart,2023-07-24 02:26:34
12177,432,5147644,Added to Cart,2023-05-02 19:47:30
12178,432,6802,Added to Cart,2023-04-23 21:29:49
12179,432,415,Purchased,2023-08-02 00:37:07
12180,432,970,Purchased,2023-07-22 00:54:49
12181,432,6251,Purchased,2023-01-24 20:12:13
12182,433,516304687,Added to Cart,2023-03-28 23:16:24
12183,433,65,Added to Cart,2023-02-11 20:18:49
12184,433,23030,Added to Cart,2023-05-15 09:52:02
12185,433,69,Viewed,2023-01-30 17:25:53
12186,433,417281,Viewed,2023-02-01 13:29:16
12187,433,458806286,Added to Cart,2023-08-20 04:06:26
12188,433,7002,Added to Cart,2023-07-04 00:56:15
12189,433,39409477,Added to Cart,2023-05-12 07:56:13
12190,433,970,Viewed,2023-04-19 03:46:15
12191,433,6,Viewed,2023-01-28 12:15:45
12192,433,329472,Viewed,2023-08-16 14:01:54
12193,433,806795166,Viewed,2023-07-12 12:27:10
12194,433,6251,Viewed,2023-03-21 15:39:59
12195,433,69,Added to Cart,2023-03-26 22:53:45
12196,433,45,Viewed,2023-06-13 04:56:30
12197,433,21752050,Viewed,2023-02-06 06:39:48
12198,433,2709352,Added to Cart,2023-06-21 23:41:07
12199,433,516304687,Viewed,2023-07-09 22:19:38
12200,433,740863419,Added to Cart,2023-01-17 06:49:39
12201,433,111961,Added to Cart,2023-07-01 02:03:09
12202,433,970,Viewed,2023-05-01 20:32:37
12203,433,740863419,Added to Cart,2023-05-11 10:07:57
12204,433,35712313,Added to Cart,2023-07-15 07:38:21
12205,433,6802,Added to Cart,2023-05-23 17:25:28
12206,433,23030,Added to Cart,2023-02-23 07:19:57
12207,433,21752050,Viewed,2023-05-08 23:25:32
12208,433,4636603,Viewed,2023-06-07 12:20:11
12209,433,5147644,Viewed,2023-03-09 13:01:10
12210,433,21752050,Viewed,2023-03-04 21:42:25
12211,433,19289886,Purchased,2023-06-21 07:48:39
12212,433,8622459,Added to Cart,2023-03-13 15:58:43
12213,433,806795166,Viewed,2023-03-08 23:37:26
12214,433,1585832,Purchased,2023-08-17 10:41:51
12215,433,9245203,Purchased,2023-07-29 01:07:16
12216,433,9197,Viewed,2023-05-29 09:16:36
12217,433,69,Viewed,2023-05-01 13:23:31
12218,433,62,Viewed,2023-04-17 04:05:38
12219,433,21752050,Added to Cart,2023-01-02 23:23:47
12220,433,516304687,Viewed,2023-06-20 10:16:39
12221,433,1585832,Added to Cart,2023-07-06 05:18:58
12222,433,35712313,Added to Cart,2023-05-14 00:57:18
12223,433,6640,Purchased,2023-03-24 02:58:03
12224,433,415,Viewed,2023-01-26 22:12:04
12225,434,184290581,Added to Cart,2023-01-21 04:09:39
12226,434,5147644,Viewed,2023-05-07 16:14:18
12227,434,77150,Purchased,2023-07-22 15:46:23
12228,434,65,Viewed,2023-05-11 01:05:43
12229,434,23030,Added to Cart,2023-07-07 15:28:15
12230,434,871989,Added to Cart,2023-04-10 23:19:04
12231,434,5147644,Purchased,2023-03-29 18:42:25
12232,434,23030,Purchased,2023-07-20 23:33:04
12233,434,63414366,Purchased,2023-04-20 21:28:10
12234,435,77150,Purchased,2023-06-11 23:26:27
12235,435,0,Viewed,2023-05-13 10:46:13
12236,435,57123448,Viewed,2023-01-06 21:51:22
12237,435,75,Purchased,2023-06-04 17:25:44
12238,435,4976523,Viewed,2023-01-31 08:19:33
12239,435,65,Added to Cart,2023-06-22 06:59:52
12240,435,75,Added to Cart,2023-02-01 15:16:05
12241,435,5147644,Added to Cart,2023-05-29 21:34:09
12242,435,2,Added to Cart,2023-03-06 02:23:53
12243,435,75,Viewed,2023-04-29 19:23:39
12244,435,24522662,Viewed,2023-02-14 22:04:03
12245,435,65,Viewed,2023-03-28 19:23:07
12246,435,57123448,Purchased,2023-03-19 05:33:28
12247,435,24522662,Viewed,2023-02-22 20:09:41
12248,435,871989,Viewed,2023-05-07 09:21:56
12249,435,4976523,Viewed,2023-04-16 07:51:48
12250,435,10,Added to Cart,2023-06-22 03:31:01
12251,435,23030,Viewed,2023-05-12 21:24:20
12252,435,6,Viewed,2023-08-04 22:55:33
12253,435,62,Viewed,2023-07-13 18:11:09
12254,435,77150,Purchased,2023-01-27 12:11:13
12255,435,0,Viewed,2023-04-18 00:59:23
12256,435,24522662,Viewed,2023-03-20 02:21:50
12257,435,2,Purchased,2023-04-27 21:54:14
12258,435,4976523,Viewed,2023-02-10 18:13:30
12259,435,91298318,Added to Cart,2023-06-09 20:32:47
12260,435,65,Purchased,2023-03-01 10:15:31
12261,435,77150,Viewed,2023-03-06 05:40:05
12262,435,871989,Purchased,2023-05-18 09:26:16
12263,435,0,Viewed,2023-05-22 18:36:24
12264,435,0,Purchased,2023-04-21 08:10:29
12265,435,24522662,Added to Cart,2023-01-19 05:20:15
12266,435,65,Added to Cart,2023-02-20 21:03:40
12267,435,91298318,Purchased,2023-05-06 11:49:27
12268,435,4,Viewed,2023-08-12 11:30:16
12269,435,2,Viewed,2023-05-29 05:14:38
12270,435,6251,Viewed,2023-05-19 15:46:44
12271,435,0,Added to Cart,2023-01-04 06:29:51
12272,436,23030,Viewed,2023-04-22 14:32:37
12273,436,152,Purchased,2023-04-25 12:02:20
12274,436,740863419,Purchased,2023-04-30 22:41:54
12275,436,72440,Viewed,2023-08-12 23:07:50
12276,436,21752050,Added to Cart,2023-03-30 11:40:31
12277,436,9245203,Added to Cart,2023-06-03 14:53:23
12278,436,415,Viewed,2023-01-31 00:41:10
12279,436,23030,Added to Cart,2023-02-23 11:32:45
12280,436,4636603,Viewed,2023-07-02 02:31:19
12281,436,4336456,Viewed,2023-04-29 04:48:08
12282,436,806795166,Viewed,2023-02-07 09:39:19
12283,436,6251,Added to Cart,2023-03-05 00:35:25
12284,436,23030,Viewed,2023-01-13 23:32:51
12285,436,72440,Viewed,2023-02-14 14:00:41
12286,436,111961,Purchased,2023-02-16 13:59:58
12287,436,806795166,Added to Cart,2023-05-25 23:26:31
12288,436,69,Viewed,2023-05-19 23:24:45
12289,436,329472,Added to Cart,2023-05-03 08:17:05
12290,436,4,Purchased,2023-06-25 17:04:57
12291,436,8622459,Purchased,2023-05-14 09:49:21
12292,436,543036164,Viewed,2023-08-08 10:32:05
12293,436,415,Purchased,2023-02-03 20:04:38
12294,436,1074,Added to Cart,2023-02-11 04:30:46
12295,436,415,Added to Cart,2023-01-22 09:12:26
12296,436,806795166,Added to Cart,2023-02-27 10:47:43
12297,436,8399,Viewed,2023-05-09 10:07:03
12298,436,19289886,Viewed,2023-02-06 01:57:46
12299,436,152,Added to Cart,2023-07-16 02:54:30
12300,436,417281,Purchased,2023-07-31 20:15:16
12301,436,707819,Added to Cart,2023-01-26 18:42:35
12302,436,970,Added to Cart,2023-03-15 16:01:58
12303,436,329472,Added to Cart,2023-01-16 01:13:58
12304,436,111961,Added to Cart,2023-05-30 08:52:39
12305,436,707819,Added to Cart,2023-06-18 15:33:45
12306,436,874769783,Purchased,2023-04-20 15:23:50
12307,436,707819,Purchased,2023-02-21 20:32:36
12308,436,69,Added to Cart,2023-01-08 22:58:41
12309,436,111961,Viewed,2023-07-04 01:53:50
12310,436,329472,Viewed,2023-03-02 11:22:25
12311,436,6251,Added to Cart,2023-07-08 01:06:00
12312,437,9245203,Viewed,2023-08-16 05:27:42
12313,437,1585832,Viewed,2023-05-09 01:35:52
12314,437,5,Purchased,2023-08-03 03:29:07
12315,437,23030,Purchased,2023-01-13 16:42:18
12316,437,53736816,Viewed,2023-06-10 23:52:41
12317,437,806795166,Purchased,2023-04-24 09:30:25
12318,437,77150,Viewed,2023-05-28 06:20:23
12319,437,6802,Purchased,2023-06-03 18:28:59
12320,437,53736816,Viewed,2023-02-16 09:37:24
12321,437,23030,Purchased,2023-06-06 00:24:58
12322,437,23030,Purchased,2023-07-27 09:19:16
12323,437,543036164,Viewed,2023-08-20 03:36:37
12324,437,39409477,Viewed,2023-08-11 08:34:09
12325,437,19289886,Viewed,2023-07-12 18:17:00
12326,437,9245203,Viewed,2023-02-03 22:59:54
12327,437,5,Added to Cart,2023-06-07 00:49:15
12328,437,970,Viewed,2023-04-23 06:58:09
12329,437,111961,Viewed,2023-03-19 00:04:42
12330,437,39409477,Viewed,2023-05-03 22:18:19
12331,437,65,Added to Cart,2023-02-26 01:29:01
12332,437,543036164,Purchased,2023-05-21 20:41:07
12333,437,45,Viewed,2023-03-14 03:23:42
12334,437,21752050,Purchased,2023-05-11 12:59:36
12335,437,9886250,Viewed,2023-02-19 01:21:54
12336,437,21752050,Added to Cart,2023-02-09 16:38:45
12337,437,42051164,Purchased,2023-03-31 01:37:04
12338,437,66834336,Viewed,2023-01-17 13:33:46
12339,437,216668,Viewed,2023-08-09 00:32:45
12340,437,2709352,Purchased,2023-04-13 15:22:56
12341,437,9886250,Viewed,2023-07-31 21:15:42
12342,437,19289886,Purchased,2023-03-20 19:34:50
12343,437,16,Viewed,2023-03-01 03:13:20
12344,437,9886250,Purchased,2023-04-23 10:04:06
12345,437,6251,Added to Cart,2023-02-25 19:44:47
12346,437,3,Viewed,2023-08-15 04:24:03
12347,437,1577,Purchased,2023-07-11 14:41:27
12348,437,186936,Added to Cart,2023-01-10 05:05:32
12349,437,806795166,Added to Cart,2023-02-12 02:18:16
12350,437,1,Added to Cart,2023-02-07 15:26:03
12351,438,806795166,Added to Cart,2023-06-27 18:25:34
12352,438,1585832,Purchased,2023-04-14 14:43:35
12353,438,23030,Viewed,2023-02-22 18:48:13
12354,438,970,Viewed,2023-01-01 03:42:30
12355,438,8622459,Purchased,2023-04-23 19:19:20
12356,439,516304687,Added to Cart,2023-07-24 00:45:31
12357,439,7371222,Viewed,2023-02-20 19:18:06
12358,439,4636603,Viewed,2023-05-14 11:58:14
12359,439,4636603,Viewed,2023-04-01 17:42:07
12360,439,4636603,Purchased,2023-06-01 07:08:37
12361,439,458806286,Viewed,2023-08-20 16:18:14
12362,439,35712313,Added to Cart,2023-08-17 18:15:07
12363,439,516304687,Viewed,2023-07-25 07:45:01
12364,439,4636603,Viewed,2023-02-12 18:40:38
12365,439,458806286,Purchased,2023-07-25 04:51:09
12366,439,707819,Purchased,2023-01-01 00:56:20
12367,439,72440,Viewed,2023-08-13 01:27:01
12368,440,35712313,Purchased,2023-06-08 20:06:33
12369,440,111961,Viewed,2023-07-14 11:44:03
12370,440,4636603,Added to Cart,2023-05-22 00:18:30
12371,440,1585832,Purchased,2023-05-31 14:29:21
12372,440,35712313,Added to Cart,2023-07-14 14:05:09
12373,440,69,Viewed,2023-04-17 23:44:51
12374,440,707819,Added to Cart,2023-04-18 18:43:11
12375,440,806795166,Viewed,2023-05-04 09:49:41
12376,440,19289886,Viewed,2023-01-17 02:30:52
12377,440,281,Added to Cart,2023-05-21 12:28:10
12378,440,8622459,Purchased,2023-08-08 00:11:07
12379,440,21752050,Viewed,2023-04-13 03:38:02
12380,440,6640,Added to Cart,2023-01-15 14:04:22
12381,440,329472,Added to Cart,2023-06-03 10:31:42
12382,440,35712313,Viewed,2023-04-16 03:27:32
12383,440,3,Purchased,2023-03-22 08:27:27
12384,440,19289886,Purchased,2023-07-25 10:54:13
12385,440,806795166,Added to Cart,2023-03-06 17:41:07
12386,440,415,Added to Cart,2023-03-01 10:56:36
12387,440,458806286,Purchased,2023-06-21 20:27:02
12388,440,9985,Viewed,2023-08-01 16:12:06
12389,440,1585832,Viewed,2023-07-14 10:06:46
12390,440,516304687,Purchased,2023-07-30 21:32:58
12391,440,4636603,Purchased,2023-01-15 07:57:33
12392,440,1585832,Viewed,2023-01-02 04:07:38
12393,440,8622459,Added to Cart,2023-06-11 11:23:53
12394,440,9197,Viewed,2023-06-01 06:59:33
12395,440,19289886,Purchased,2023-03-21 05:14:11
12396,440,458806286,Added to Cart,2023-07-06 08:02:48
12397,440,9245203,Viewed,2023-08-02 11:49:06
12398,440,415,Viewed,2023-07-02 15:03:16
12399,440,516304687,Purchased,2023-02-13 12:54:16
12400,440,2709352,Added to Cart,2023-06-20 04:21:49
12401,440,10,Added to Cart,2023-01-02 13:13:07
12402,440,707819,Purchased,2023-06-11 09:09:18
12403,440,35712313,Added to Cart,2023-05-13 11:38:17
12404,440,516304687,Added to Cart,2023-01-07 10:04:48
12405,440,417281,Purchased,2023-02-22 12:52:52
12406,440,6802,Added to Cart,2023-02-13 10:59:43
12407,440,0,Added to Cart,2023-07-29 16:43:12
12408,440,23030,Viewed,2023-04-09 09:24:17
12409,440,707819,Viewed,2023-06-01 23:19:47
12410,440,516304687,Viewed,2023-07-20 12:44:05
12411,440,35712313,Added to Cart,2023-02-15 02:46:25
12412,441,60,Viewed,2023-05-21 03:19:07
12413,441,186936,Purchased,2023-06-12 11:00:33
12414,441,2709352,Viewed,2023-07-10 13:01:23
12415,441,42051164,Viewed,2023-03-25 11:45:48
12416,441,1074,Viewed,2023-01-03 05:38:02
12417,441,45,Added to Cart,2023-08-03 13:39:53
12418,441,7002,Viewed,2023-05-17 17:26:47
12419,441,66910118,Purchased,2023-07-07 11:53:53
12420,441,9197,Viewed,2023-07-12 19:48:42
12421,441,6802,Viewed,2023-02-07 08:10:03
12422,441,9197,Viewed,2023-04-28 10:51:46
12423,441,281,Purchased,2023-06-13 15:54:25
12424,441,19289886,Added to Cart,2023-01-24 10:55:13
12425,441,7371222,Purchased,2023-01-05 03:38:47
12426,441,417281,Viewed,2023-02-11 09:56:10
12427,441,7371222,Viewed,2023-06-09 08:34:01
12428,441,3,Purchased,2023-02-09 18:59:09
12429,441,2709352,Viewed,2023-05-07 09:57:22
12430,441,9197,Added to Cart,2023-03-16 12:19:27
12431,441,9886250,Viewed,2023-04-04 23:03:48
12432,441,51914,Added to Cart,2023-07-20 00:42:06
12433,441,5,Viewed,2023-03-12 01:48:15
12434,441,53736816,Purchased,2023-01-11 01:11:18
12435,441,72440,Viewed,2023-05-30 03:59:24
12436,441,5,Viewed,2023-06-01 12:20:48
12437,441,66834336,Viewed,2023-08-08 03:45:58
12438,441,6,Added to Cart,2023-08-02 09:39:53
12439,441,329472,Purchased,2023-07-05 00:07:31
12440,441,4636603,Viewed,2023-06-19 05:55:09
12441,441,45,Added to Cart,2023-06-22 03:35:54
12442,441,322,Viewed,2023-03-21 08:03:41
12443,441,9272,Viewed,2023-07-12 16:27:48
12444,441,6640,Purchased,2023-04-27 20:47:50
12445,441,23030,Viewed,2023-03-29 04:15:35
12446,441,77150,Viewed,2023-01-22 23:22:53
12447,441,60,Viewed,2023-05-17 01:57:37
12448,441,1,Viewed,2023-06-16 17:33:45
12449,441,740863419,Added to Cart,2023-03-06 09:11:59
12450,441,9799,Viewed,2023-07-23 15:30:29
12451,441,66834336,Purchased,2023-05-02 01:00:04
12452,441,9886250,Viewed,2023-02-22 10:14:25
12453,441,2709352,Viewed,2023-06-02 06:01:22
12454,441,19289886,Purchased,2023-02-21 20:55:37
12455,441,4336456,Viewed,2023-05-17 12:26:34
12456,441,9985,Added to Cart,2023-04-12 12:37:39
12457,441,874769783,Viewed,2023-02-04 22:56:02
12458,441,7002,Purchased,2023-03-09 06:04:21
12459,441,4336456,Viewed,2023-04-02 09:08:21
12460,441,543036164,Viewed,2023-06-26 07:07:20
12461,442,5,Purchased,2023-01-23 16:12:46
12462,442,42051164,Purchased,2023-07-01 09:35:51
12463,442,7002,Viewed,2023-02-02 18:20:54
12464,442,57123448,Added to Cart,2023-08-03 23:30:26
12465,442,53736816,Viewed,2023-06-05 06:56:51
12466,442,6821,Purchased,2023-04-08 06:18:22
12467,442,6802,Viewed,2023-06-21 21:59:25
12468,442,415,Viewed,2023-04-23 07:07:58
12469,442,2,Viewed,2023-04-29 22:29:28
12470,442,66834336,Viewed,2023-07-22 10:46:30
12471,442,6802,Viewed,2023-07-23 15:32:33
12472,442,9799,Viewed,2023-03-20 16:55:49
12473,442,39409477,Added to Cart,2023-02-10 11:55:21
12474,442,415,Added to Cart,2023-07-25 23:33:19
12475,442,4336456,Viewed,2023-03-08 16:33:39
12476,443,3016004,Viewed,2023-04-24 10:43:18
12477,443,60,Added to Cart,2023-07-21 05:20:30
12478,443,2317678,Viewed,2023-05-12 19:41:42
12479,443,7002,Purchased,2023-05-10 17:55:46
12480,443,281,Viewed,2023-08-02 17:42:47
12481,443,970,Viewed,2023-08-07 22:08:23
12482,443,66834336,Viewed,2023-07-21 06:30:36
12483,443,45,Purchased,2023-03-06 03:06:42
12484,443,216668,Viewed,2023-05-08 07:36:25
12485,443,322,Viewed,2023-03-22 01:17:00
12486,443,152,Purchased,2023-07-05 12:05:15
12487,444,6802,Viewed,2023-06-09 08:49:49
12488,444,1577,Purchased,2023-01-10 03:07:40
12489,444,12867543,Added to Cart,2023-07-23 13:29:35
12490,444,152,Viewed,2023-05-28 03:52:14
12491,444,4,Viewed,2023-01-02 19:50:11
12492,444,9245203,Purchased,2023-08-11 16:09:56
12493,444,35712313,Viewed,2023-02-10 19:37:44
12494,444,78,Purchased,2023-02-18 08:49:22
12495,444,78,Viewed,2023-08-15 01:48:24
12496,444,44,Added to Cart,2023-01-24 22:34:09
12497,444,1,Purchased,2023-05-07 03:02:32
12498,444,42051164,Added to Cart,2023-08-17 08:48:41
12499,444,871989,Purchased,2023-04-03 09:57:35
12500,444,9272,Purchased,2023-05-16 03:26:47
12501,444,91298318,Added to Cart,2023-06-11 17:09:50
12502,444,24522662,Viewed,2023-02-13 05:22:28
12503,444,91298318,Added to Cart,2023-03-05 18:42:15
12504,444,874769783,Added to Cart,2023-02-17 04:10:42
12505,444,707819,Added to Cart,2023-04-17 19:58:25
12506,444,2,Purchased,2023-05-23 11:27:30
12507,444,91298318,Viewed,2023-08-03 21:11:37
12508,444,543036164,Added to Cart,2023-01-25 11:04:42
12509,444,806795166,Purchased,2023-02-25 18:47:29
12510,444,5,Viewed,2023-02-01 22:58:00
12511,444,66834336,Viewed,2023-06-23 19:06:58
12512,444,57123448,Viewed,2023-03-10 19:55:27
12513,445,7002,Added to Cart,2023-07-31 04:17:02
12514,445,6821,Purchased,2023-05-27 10:08:40
12515,445,37337808,Purchased,2023-01-13 21:12:29
12516,445,496452,Added to Cart,2023-05-13 15:19:28
12517,445,63414366,Added to Cart,2023-06-13 07:59:01
12518,445,281,Viewed,2023-05-18 15:00:40
12519,445,16,Added to Cart,2023-05-31 04:28:28
12520,445,496452,Purchased,2023-02-12 16:03:19
12521,445,66910118,Viewed,2023-01-18 22:56:58
12522,445,184290581,Viewed,2023-05-31 17:49:21
12523,445,1088042,Added to Cart,2023-03-01 15:11:38
12524,445,281,Purchased,2023-06-12 05:30:11
12525,445,51914,Viewed,2023-04-04 05:15:33
12526,445,60,Viewed,2023-06-03 06:20:40
12527,445,6821,Added to Cart,2023-02-07 09:54:52
12528,445,69,Purchased,2023-05-31 23:42:51
12529,445,9245203,Viewed,2023-05-16 18:30:44
12530,445,51914,Purchased,2023-06-18 16:00:37
12531,445,184290581,Purchased,2023-05-04 09:10:57
12532,445,2,Added to Cart,2023-02-14 19:07:57
12533,445,178366,Viewed,2023-05-22 05:01:22
12534,445,21752050,Added to Cart,2023-08-02 09:17:07
12535,445,1088042,Purchased,2023-01-13 17:24:11
12536,445,178366,Added to Cart,2023-06-06 14:32:28
12537,445,7002,Purchased,2023-05-13 00:38:15
12538,445,3016004,Purchased,2023-08-11 07:36:54
12539,445,1088042,Added to Cart,2023-06-23 19:52:02
12540,445,184290581,Viewed,2023-06-20 13:06:15
12541,445,496452,Viewed,2023-08-04 05:09:31
12542,445,1074,Purchased,2023-01-14 23:29:06
12543,445,4336456,Purchased,2023-07-28 18:28:16
12544,445,35712313,Purchased,2023-01-26 08:20:41
12545,445,51914,Viewed,2023-04-26 21:10:32
12546,446,415,Purchased,2023-04-13 13:45:06
12547,446,415,Viewed,2023-01-05 17:40:39
12548,446,21752050,Viewed,2023-02-12 08:02:08
12549,446,21752050,Purchased,2023-06-11 15:31:23
12550,446,8622459,Viewed,2023-03-07 06:44:06
12551,446,740863419,Purchased,2023-01-08 16:19:20
