Purchase ID,User ID,Product ID,Purchase Timestamp,Rating
570370,464,57123448,2023-06-22 15:04:41,4.86
35791,464,4976523,2023-04-11 22:34:45,1.12
79859947,465,8399,2023-02-17 18:51:56,3.52
492623,465,8399,2023-05-05 00:01:22,2.93
17797,465,6251,2023-03-09 21:46:36,3.29
332920251,465,152,2023-03-15 23:14:00,1.08
59040,465,458806286,2023-07-08 09:40:23,1.01
132549,466,57123448,2023-06-28 09:59:01,4.17
95750,466,36732061,2023-05-26 15:21:13,4.32
43284,466,6640,2023-02-21 22:33:16,1.32
6236,466,178366,2023-08-10 23:37:34,4.26
81376330,466,2,2023-03-03 19:25:39,3.93
55870,466,417281,2023-02-18 01:41:53,2.36
101118010,466,4636603,2023-04-19 03:52:49,2.34
7907350,466,415,2023-08-11 18:16:02,2.75
52972383,466,6640,2023-05-14 02:40:39,2.92
62574,466,53736816,2023-04-04 01:26:00,4.49
961394886,466,1088042,2023-06-16 21:50:37,4.37
381852,467,1088042,2023-07-06 23:18:28,1.87
549,467,3016004,2023-05-13 17:53:53,3.8
7218610,467,281,2023-04-01 13:31:06,2.57
567,467,60,2023-04-09 11:29:01,2.62
910784559,467,184290581,2023-04-07 03:55:22,4.26
76622735,467,37337808,2023-07-20 22:54:39,3.8
5290,467,281,2023-05-22 10:13:27,2.11
78356,467,51914,2023-07-29 06:35:16,2.99
2371,467,37337808,2023-05-11 08:25:24,1.76
46853904,467,1074,2023-07-11 08:25:02,2.84
4417707,467,36732061,2023-03-19 02:52:55,4.12
155674,467,496452,2023-05-23 06:38:43,2.68
202484097,468,216668,2023-08-05 19:14:33,1.91
377874,468,62,2023-03-07 04:27:21,4.43
289342689,469,496452,2023-07-10 02:15:24,4.22
668,469,4336456,2023-05-03 17:31:05,1.76
72217339,469,60,2023-06-10 19:56:54,4.82
4994,469,51914,2023-05-27 03:06:35,1.05
65487,469,5147644,2023-03-16 17:25:39,2.01
90141378,469,51914,2023-01-04 02:34:02,1.86
416405889,470,6821,2023-07-18 02:10:21,1.74
731979837,470,6821,2023-03-19 18:23:46,4.57
58564,471,91298318,2023-01-11 17:45:35,4.84
2126,471,77150,2023-03-19 03:45:02,1.46
2039221,471,0,2023-03-13 21:33:19,4.0
73977320,471,65,2023-06-08 16:50:37,1.26
796725642,471,21752050,2023-01-23 23:42:36,2.85
4637,472,707819,2023-04-06 19:32:07,4.78
383,472,516304687,2023-06-16 15:00:06,4.54
66581891,472,152,2023-07-18 21:05:40,2.82
883366848,472,496452,2023-05-29 19:07:26,2.04
8049363,472,1088042,2023-07-19 12:56:26,2.89
666741769,472,184290581,2023-06-15 09:06:19,4.24
79863,472,417281,2023-07-10 21:38:09,3.3
87046,472,3016004,2023-02-06 12:43:13,4.93
21543,472,57123448,2023-06-29 02:36:46,1.88
7041944,472,35712313,2023-04-19 10:12:33,2.48
97411,473,111961,2023-02-02 02:13:33,4.28
7719,473,69,2023-04-28 19:21:42,2.57
77616093,474,970,2023-05-22 12:28:48,2.43
90666495,475,874769783,2023-03-07 15:36:46,1.05
9860,475,3,2023-07-05 18:36:38,3.84
50153651,475,42051164,2023-03-02 13:36:24,3.11
501396,475,9272,2023-04-05 16:00:16,1.54
7700767,475,9272,2023-05-20 19:46:55,1.92
501458,475,1088042,2023-05-31 11:26:12,4.77
79314,475,6,2023-06-02 01:09:53,3.88
9259753,475,1577,2023-05-05 11:48:12,4.19
521,475,4636603,2023-03-29 17:30:25,4.0
832107280,475,8399,2023-06-04 00:11:16,2.83
261758,476,970,2023-04-18 06:18:55,1.94
8654,476,7371222,2023-03-14 20:45:48,2.32
6214,476,23030,2023-07-17 09:29:50,4.82
9985587,476,9245203,2023-03-24 19:01:54,1.07
9326879,476,178366,2023-03-08 19:06:00,1.39
33329256,477,65,2023-06-18 08:30:33,1.64
7582,477,740863419,2023-01-04 00:29:52,3.41
26438502,477,53736816,2023-08-20 09:33:11,3.13
3026,477,91298318,2023-02-24 11:48:08,1.45
462397978,477,4976523,2023-04-19 20:58:20,3.17
88767942,477,871989,2023-07-26 02:00:16,2.17
284483358,477,65,2023-02-10 23:52:01,1.81
63014,477,0,2023-08-09 14:03:45,1.05
463,477,0,2023-03-30 09:57:27,3.55
6238165,477,0,2023-04-08 05:04:20,1.48
1309030,477,871989,2023-05-06 22:17:28,4.52
401,477,871989,2023-08-18 21:04:20,2.5
20179,477,57123448,2023-04-09 10:02:11,3.69
20948,477,62,2023-03-04 02:20:52,1.36
764526,478,44,2023-01-14 23:55:02,1.74
5642543,478,65,2023-03-14 16:58:40,4.13
7203,478,91298318,2023-03-16 23:59:50,4.89
13734,478,216668,2023-08-02 10:41:19,1.32
78111,478,806795166,2023-02-07 04:12:44,3.22
25236191,479,6251,2023-05-01 05:03:45,1.39
86272880,479,3016004,2023-05-28 07:57:02,3.78
630359,479,21752050,2023-01-01 18:51:52,3.24
2893,479,19289886,2023-03-13 08:24:28,2.65
105472,479,415,2023-05-06 01:01:00,2.41
7102193,479,970,2023-02-09 19:47:23,3.9
7172,479,8399,2023-07-27 12:22:27,2.14
913483,479,2709352,2023-03-27 08:49:43,4.51
952,479,111961,2023-08-14 00:00:06,3.69
49096,479,496452,2023-07-01 22:31:48,1.54
68712,480,63414366,2023-02-06 16:38:41,1.79
54653,480,3016004,2023-01-17 02:12:22,1.5
7010504,480,62,2023-03-24 06:49:59,3.66
544208,480,322,2023-04-18 03:42:03,4.45
947339443,480,6640,2023-07-16 02:34:30,4.3
786277,480,37337808,2023-05-05 19:28:27,2.8
3212913,480,4336456,2023-01-25 22:58:45,4.24
25656339,480,8622459,2023-06-02 09:03:07,3.36
446,480,0,2023-08-07 20:58:24,1.77
8749,480,75,2023-08-14 11:16:30,4.48
1570907,480,5147644,2023-05-05 08:50:57,3.39
2813191,480,75,2023-08-02 03:33:44,1.66
507037,480,0,2023-02-04 16:49:59,3.74
508,480,77150,2023-02-06 03:40:30,1.0
94550,481,57123448,2023-04-10 09:41:15,3.1
37759,481,62,2023-03-04 16:32:59,2.86
42421747,481,57123448,2023-03-06 02:25:29,1.65
6799,481,2,2023-06-12 07:00:22,1.81
7233792,481,24522662,2023-07-25 13:27:38,1.8
82876007,482,24522662,2023-08-01 15:05:56,3.96
491,482,6802,2023-08-03 09:50:59,4.29
7350,482,91298318,2023-08-20 23:18:15,2.22
245,482,12867543,2023-01-17 01:46:08,2.28
9523529,482,4,2023-03-07 20:21:32,3.0
493674,482,66910118,2023-07-15 16:02:03,1.43
18764,482,6,2023-06-20 21:37:50,2.6
181411,482,37337808,2023-05-29 21:57:12,2.72
5853,482,42051164,2023-06-12 20:25:26,1.08
49204342,482,4336456,2023-04-12 07:22:28,3.88
3300,482,57123448,2023-03-21 16:32:22,2.5
1346216,482,9245203,2023-07-08 22:02:37,4.38
68533717,482,9245203,2023-02-14 03:58:45,4.18
76285733,482,4,2023-06-27 23:08:08,1.61
303607,483,184290581,2023-03-19 02:03:09,4.8
643,484,16,2023-08-03 08:44:26,3.35
768398854,484,9799,2023-08-05 08:47:05,2.1
56100029,485,970,2023-05-10 10:33:49,3.53
3353311,485,72440,2023-02-15 04:28:39,4.44
912017,485,740863419,2023-03-02 04:19:17,3.87
87210,485,69,2023-04-18 09:54:16,4.48
80475,485,806795166,2023-03-27 08:04:56,2.68
887,485,19289886,2023-08-06 15:12:46,3.68
523192042,485,1585832,2023-08-11 00:30:17,3.36
4459060,485,8622459,2023-05-13 20:42:20,3.7
3916,485,2709352,2023-04-29 11:02:38,1.09
8808307,485,69,2023-07-30 19:16:30,3.85
67905,487,53736816,2023-03-03 05:27:32,2.83
923,487,458806286,2023-06-16 14:43:44,1.0
379898098,487,415,2023-05-08 23:22:53,4.21
218920971,487,6802,2023-01-01 02:36:26,4.86
768684,487,44,2023-02-13 10:08:48,4.09
252982311,488,6640,2023-07-02 03:53:04,4.67
33406,488,516304687,2023-06-24 17:54:44,1.29
9364,488,707819,2023-01-24 07:24:08,3.75
2685,488,10,2023-08-14 19:12:40,1.38
2904,488,4636603,2023-08-09 10:58:30,2.49
2615,488,8399,2023-08-20 04:05:16,1.93
634358,488,35712313,2023-02-19 22:45:35,3.05
8026,488,707819,2023-06-10 05:59:48,4.09
20628252,489,1074,2023-04-10 08:24:24,4.51
3689,489,6821,2023-07-12 00:54:23,3.19
40694,489,3016004,2023-08-16 23:11:22,1.14
769847180,489,3016004,2023-06-13 05:56:08,3.59
9192255,489,496452,2023-07-16 08:35:00,3.31
451601021,489,111961,2023-07-31 06:31:33,1.1
787946,489,75,2023-01-21 04:34:55,4.85
437732,489,871989,2023-08-01 02:29:43,2.54
862,489,62,2023-03-10 17:09:35,4.37
16248468,489,4336456,2023-03-02 18:26:45,3.71
5321310,490,2709352,2023-01-18 22:02:21,3.13
628337,490,21752050,2023-04-02 05:35:19,1.33
4597,490,8622459,2023-04-05 18:12:45,1.6
1386640,490,75,2023-06-13 14:50:29,1.71
443343,490,4636603,2023-01-19 23:03:16,3.61
2225,490,5147644,2023-04-30 05:32:00,2.91
136027,490,77150,2023-03-02 23:32:24,1.93
575738,490,62,2023-07-21 05:35:06,3.12
838987581,490,77150,2023-01-02 12:40:26,4.76
660036,490,91298318,2023-07-24 22:27:57,4.41
5924754,491,7002,2023-02-16 19:39:28,2.73
7875,491,91298318,2023-06-05 23:35:03,2.35
3544,491,37337808,2023-06-18 08:05:59,3.52
65897720,491,77150,2023-05-23 02:30:55,5.0
3624,491,322,2023-07-07 23:37:00,4.11
559604783,491,77150,2023-04-02 01:43:41,2.08
70505894,492,0,2023-04-29 11:35:22,2.59
32725188,492,57123448,2023-05-18 05:24:31,2.72
715296580,492,57123448,2023-06-17 14:47:46,4.13
3010610,492,57123448,2023-06-21 19:57:42,3.47
970826579,492,871989,2023-07-18 07:14:13,3.83
52128728,492,57123448,2023-05-24 21:04:13,1.63
25351,492,2,2023-01-15 19:39:12,1.39
6441105,492,970,2023-08-11 13:57:18,4.51
97387597,492,75,2023-05-28 17:12:08,2.13
9231,492,75,2023-04-28 12:22:31,4.87
24847658,493,66834336,2023-07-01 20:48:05,2.2
28408,493,6251,2023-03-26 12:12:27,2.94
6528573,493,66834336,2023-04-21 18:59:35,2.19
732221,493,2709352,2023-08-02 21:43:57,1.92
6093278,493,12867543,2023-06-25 01:30:11,4.19
622128566,493,0,2023-07-16 15:49:38,1.66
818,493,2709352,2023-03-15 11:55:58,2.39
4255615,493,874769783,2023-06-14 08:48:31,2.22
33340425,493,1,2023-02-24 22:23:36,4.94
7911,493,12867543,2023-05-31 22:11:30,1.82
4285324,493,111961,2023-06-08 19:34:08,1.11
70113,493,871989,2023-06-25 09:57:29,2.92
726503,493,9985,2023-02-04 20:26:09,4.86
714028754,493,178366,2023-06-13 20:12:56,2.27
75069448,493,5,2023-07-24 05:32:11,4.65
8117,493,9985,2023-04-28 08:29:45,1.39
762739,494,4636603,2023-08-14 23:05:10,2.46
6426522,494,707819,2023-07-24 04:31:23,4.1
7133,494,35712313,2023-06-08 15:37:30,2.78
489896,494,10,2023-03-21 22:41:14,2.0
9960,495,2,2023-01-15 12:47:51,1.79
437073293,495,0,2023-07-12 21:15:39,1.03
5543,495,24522662,2023-05-12 15:04:47,2.73
48274,495,0,2023-05-03 08:52:31,2.26
70763,495,57123448,2023-04-13 00:00:05,3.52
749,495,75,2023-05-27 13:45:35,4.65
95409,495,2,2023-08-05 03:51:59,4.94
110,495,806795166,2023-04-17 04:18:16,3.99
9263,495,77150,2023-04-13 23:58:07,4.45
176111,495,77150,2023-01-14 20:29:21,4.46
8975346,495,24522662,2023-06-05 03:48:27,4.23
36179209,496,6,2023-05-03 20:48:14,1.59
646,496,6640,2023-06-26 12:02:17,4.74
7219,496,57123448,2023-06-29 21:37:00,1.11
138,496,24522662,2023-06-07 14:55:51,4.79
5788,496,65,2023-06-29 04:38:01,1.02
782,496,4976523,2023-04-24 08:19:14,1.97
673802237,496,12867543,2023-06-03 12:30:09,3.48
484,496,4976523,2023-05-19 04:05:04,2.24
3984450,496,458806286,2023-05-12 05:32:19,2.02
53380,496,77150,2023-06-02 01:35:11,3.2
78753,497,24522662,2023-06-12 01:48:16,1.22
35446,497,281,2023-07-29 11:22:30,2.71
981628,497,39409477,2023-05-08 20:24:42,1.79
3881461,497,39409477,2023-01-30 17:48:49,1.52
61587,497,78,2023-05-10 21:29:59,2.66
494596,497,8360050,2023-07-11 11:54:08,3.63
86124335,497,75,2023-07-25 16:46:20,1.8
33018421,497,62,2023-01-12 03:28:51,3.92
637549,497,42051164,2023-02-18 19:34:08,1.16
74822,497,44,2023-01-12 11:42:17,1.26
694,497,0,2023-07-08 00:35:41,4.94
29100108,497,77150,2023-03-30 14:29:50,2.6
81050812,497,2,2023-04-24 01:56:48,1.91
8432397,498,35712313,2023-03-19 07:15:10,1.5
4085,498,36732061,2023-03-20 02:29:07,3.77
50589,498,6251,2023-01-13 07:51:11,3.09
9270,498,329472,2023-04-21 03:13:28,4.98
56230,498,6251,2023-05-11 17:16:25,1.11
53402,499,874769783,2023-07-28 12:26:11,2.11
91155943,499,6,2023-07-04 06:31:45,3.7
85943055,499,543036164,2023-01-06 00:17:31,4.24
83019366,499,8360050,2023-05-17 18:34:26,4.34
9057,499,53736816,2023-03-10 13:01:12,2.36
3211124,499,8360050,2023-04-20 16:55:04,1.97
4503,499,3,2023-04-13 00:30:09,4.86
5315713,499,184290581,2023-06-26 03:45:31,3.83
115048896,499,178366,2023-04-28 07:35:38,3.77
19341494,500,24522662,2023-01-11 17:42:14,2.03
305,500,57123448,2023-07-25 19:42:53,3.21
5577768,501,5147644,2023-08-09 05:38:13,2.85
9607004,501,45,2023-01-11 16:52:46,1.8
9570,501,184290581,2023-01-11 12:30:10,4.34
28133309,501,7371222,2023-02-16 09:05:31,2.27
140290,501,322,2023-06-21 05:36:34,2.91
1131,501,9245203,2023-06-05 12:28:13,3.15
68412243,502,24522662,2023-05-19 01:23:29,2.72
5227,502,806795166,2023-05-14 02:23:50,2.51
2307797,502,45,2023-05-20 18:55:23,1.73
3169804,502,77150,2023-06-10 01:07:41,2.74
388964,502,91298318,2023-04-12 04:24:30,1.68
711888,503,4336456,2023-02-28 15:41:08,2.2
8829,503,496452,2023-02-22 06:18:32,4.17
185,503,2,2023-08-17 01:28:40,3.34
7374118,503,3016004,2023-01-09 08:54:45,3.87
103,503,496452,2023-01-07 22:54:19,1.1
7032,503,3016004,2023-02-10 20:59:40,1.75
15647525,503,6821,2023-07-17 16:39:07,3.18
831766588,503,3016004,2023-06-04 19:19:01,2.25
4477,503,3,2023-05-02 16:07:05,4.87
1941,504,152,2023-07-31 00:42:39,4.79
91544264,504,6802,2023-05-08 10:11:17,1.85
7987573,504,10,2023-05-03 19:48:28,4.92
8776,504,970,2023-02-01 08:18:08,2.23
3233422,505,516304687,2023-08-18 14:03:50,2.82
38173244,505,16,2023-03-18 00:28:04,4.57
484293,505,970,2023-04-09 02:35:22,4.55
309101,505,72440,2023-04-17 16:45:24,3.13
50967,506,75,2023-08-09 20:56:58,2.96
624,506,10,2023-01-17 08:22:22,4.91
1063,506,6,2023-02-16 00:33:53,3.24
7428,506,6640,2023-02-14 13:55:36,3.12
14438,506,12867543,2023-04-16 03:31:30,3.52
77532,506,9985,2023-05-29 09:54:24,2.94
93177,506,39409477,2023-06-28 17:10:13,2.77
10143737,506,6802,2023-06-09 21:56:44,3.76
59105,506,44,2023-07-03 10:31:32,4.78
59938,506,871989,2023-03-15 18:05:03,3.39
500408,506,8399,2023-03-01 17:05:49,3.61
7762,506,516304687,2023-06-29 21:13:25,2.44
83899,506,417281,2023-03-28 04:13:52,4.32
948047,506,8399,2023-07-03 10:19:59,4.52
75856,506,65,2023-01-25 15:25:33,3.51
93236,506,9886250,2023-05-27 00:46:40,1.36
66535,507,2709352,2023-02-19 03:25:00,2.01
535380,507,8622459,2023-05-19 08:32:08,2.85
2830148,507,69,2023-04-11 03:20:40,1.06
85823,507,8622459,2023-08-20 12:17:56,4.59
517,507,329472,2023-03-09 03:03:49,1.58
256,507,8622459,2023-06-29 09:54:31,1.14
75751,507,329472,2023-01-24 08:07:36,3.99
690516882,507,0,2023-03-16 08:59:43,3.99
62596080,507,69,2023-05-26 09:08:20,4.84
86531,507,417281,2023-03-11 07:45:18,4.97
90548,508,60,2023-03-27 14:15:25,4.84
21019227,508,7371222,2023-06-27 09:22:46,2.55
789990,508,24522662,2023-05-10 16:35:57,4.23
151,509,216668,2023-07-20 18:52:51,4.48
896,510,1088042,2023-02-23 20:11:02,1.61
7105278,510,3016004,2023-03-23 14:53:01,2.13
589021,510,63414366,2023-02-26 00:15:38,4.39
992528,510,60,2023-06-01 17:33:07,2.49
70652238,510,496452,2023-07-20 08:02:59,3.72
872799892,510,5147644,2023-05-22 11:45:53,3.38
2654325,510,322,2023-01-10 21:30:39,2.11
306666778,510,184290581,2023-02-17 01:42:09,4.08
21256,511,6640,2023-07-12 19:54:07,5.0
174,511,60,2023-08-20 07:47:41,1.37
469342,511,57123448,2023-06-04 22:58:30,2.72
4181,511,8399,2023-03-17 07:34:55,2.94
826912,511,77150,2023-03-20 12:04:40,1.47
2203,511,2,2023-01-28 02:42:11,2.3
509119103,511,152,2023-01-05 00:46:50,2.26
324,511,35712313,2023-06-10 07:08:54,3.63
4932,511,77150,2023-02-27 17:11:51,3.71
951518,512,6251,2023-05-18 01:34:58,4.34
8319,512,6821,2023-08-02 06:21:43,4.6
257491,512,329472,2023-01-13 07:10:38,3.79
713,512,740863419,2023-04-10 14:49:54,4.15
8992,512,9197,2023-02-07 23:56:55,4.32
9615,512,72440,2023-04-05 12:21:11,2.46
70780,512,36732061,2023-05-30 04:14:13,4.48
61645,512,60,2023-05-04 03:54:50,4.74
190097,512,23030,2023-07-08 04:36:09,4.54
160175,513,4,2023-01-05 10:28:20,4.33
9645923,513,3962017,2023-07-07 21:47:43,2.21
7843,513,16,2023-02-25 06:29:58,4.46
808272742,513,10,2023-06-10 18:46:03,2.18
19912,514,62,2023-02-10 20:34:44,3.86
7514,514,3016004,2023-08-06 07:41:12,4.15
674795873,514,91298318,2023-07-20 19:51:09,1.61
861269835,514,75,2023-04-10 17:05:35,2.49
91970,514,51914,2023-05-04 02:41:30,4.5
787653557,514,458806286,2023-05-08 08:02:58,2.31
30080628,514,60,2023-08-18 10:47:39,4.96
49646,514,1074,2023-06-24 01:07:50,4.08
5203,515,66910118,2023-01-03 18:42:47,4.38
2201,515,60,2023-05-28 15:32:48,4.05
44685,515,10,2023-03-30 17:50:39,2.65
48230,515,7371222,2023-02-19 23:02:01,4.03
14789,515,36732061,2023-04-24 15:38:09,3.84
50357645,515,184290581,2023-05-05 22:00:27,4.81
59019041,515,458806286,2023-08-20 22:44:13,4.86
19818543,515,1088042,2023-08-14 01:15:59,2.27
59520,515,10,2023-05-12 21:24:23,3.89
748859118,515,7002,2023-05-07 19:43:24,1.34
3015983,515,178366,2023-01-31 15:02:20,2.05
513033,515,8399,2023-08-03 19:48:01,4.33
3658,515,51914,2023-04-23 07:02:59,4.93
288785245,515,329472,2023-06-02 03:04:14,1.03
870,515,496452,2023-03-10 21:54:06,3.44
796070256,516,23030,2023-03-29 21:15:45,1.66
655028064,516,37337808,2023-02-13 00:14:03,3.2
329,516,415,2023-04-19 18:58:46,4.37
86572177,516,66910118,2023-03-03 04:13:44,4.44
89171134,516,5147644,2023-07-25 15:37:56,4.69
2881596,517,970,2023-03-27 10:04:22,3.03
6867276,517,8399,2023-05-06 23:36:16,2.02
58361,517,1585832,2023-01-02 20:05:18,1.16
69638885,517,8622459,2023-07-03 12:36:57,3.29
8350902,517,75,2023-01-26 02:07:36,2.71
9025406,517,417281,2023-03-17 02:29:13,4.9
7472130,517,21752050,2023-06-02 17:54:55,2.05
55961997,517,8399,2023-04-02 23:26:35,2.31
998464367,518,0,2023-01-08 20:21:55,3.3
702,518,65,2023-03-31 23:38:54,1.08
205,518,91298318,2023-02-03 02:46:28,1.82
350758,518,24522662,2023-05-12 05:15:11,4.16
211276,518,75,2023-08-20 23:03:44,3.03
7655650,518,4976523,2023-03-21 15:47:36,3.96
12116666,518,75,2023-04-14 16:58:00,2.36
441,518,4976523,2023-07-05 11:28:44,2.43
2828,518,62,2023-03-04 14:56:41,1.45
847,519,9245203,2023-03-31 04:02:46,2.89
7614,519,415,2023-06-23 14:40:42,3.91
9680,519,57123448,2023-05-07 20:07:17,2.59
2753,519,740863419,2023-01-23 02:19:28,3.19
947127,519,19289886,2023-02-22 14:16:48,4.6
9088000,519,23030,2023-03-05 05:32:05,3.34
793212095,519,21752050,2023-07-10 06:22:54,2.04
2820746,520,111961,2023-07-30 01:33:56,3.9
52400,520,9245203,2023-02-12 02:48:29,4.89
4227298,520,4976523,2023-03-20 12:47:29,2.84
24940,520,69,2023-02-08 22:26:12,2.38
271,520,6640,2023-01-03 04:21:53,1.73
8471289,520,5147644,2023-01-14 04:07:40,3.4
3120,520,322,2023-04-29 23:39:48,3.57
29285,520,871989,2023-01-06 19:28:55,4.28
8380,520,4976523,2023-03-05 12:08:14,3.26
1598,521,152,2023-08-09 03:35:48,2.44
651888729,521,35712313,2023-05-01 15:43:30,1.45
22828006,521,21752050,2023-08-10 11:24:03,3.33
901,521,35712313,2023-01-28 17:37:23,4.56
8884025,522,63414366,2023-07-15 07:32:41,3.94
252416,522,6821,2023-02-04 09:32:30,1.84
6852,522,51914,2023-03-07 23:50:49,2.07
91740080,522,1088042,2023-02-06 15:53:04,4.49
37758,522,281,2023-05-09 12:41:39,2.93
7940161,522,36732061,2023-04-20 04:53:34,2.84
631170,522,184290581,2023-01-09 18:27:59,1.55
468760,523,871989,2023-01-30 08:15:37,3.63
62089702,523,1088042,2023-04-19 17:19:34,2.86
76219,523,91298318,2023-01-28 19:50:20,1.99
3192083,523,60,2023-05-04 12:25:58,2.15
5889232,523,3016004,2023-01-28 18:20:18,1.75
537496,523,1074,2023-04-10 16:27:55,4.63
515230,523,7002,2023-04-07 15:59:18,4.22
645272,523,415,2023-06-26 01:05:15,2.23
85896,523,496452,2023-01-17 04:56:48,4.18
810327,523,77150,2023-03-20 00:03:31,4.78
297850642,524,496452,2023-05-03 20:21:17,4.36
788,524,231,2023-06-08 18:30:13,1.16
4341,524,9197,2023-07-07 04:12:42,1.93
985653,524,75,2023-01-12 02:41:31,4.96
24213465,524,36732061,2023-03-29 13:10:45,2.96
455638,525,8399,2023-01-05 04:23:46,1.48
358565,525,51914,2023-01-31 05:18:30,2.31
678065693,525,77150,2023-04-03 06:53:54,1.65
35516270,525,10,2023-03-28 23:29:44,3.65
911574,525,871989,2023-03-14 12:54:16,3.92
343204639,525,707819,2023-07-25 05:12:15,1.48
1791645,525,9245203,2023-02-20 06:47:20,4.73
95991,525,9245203,2023-06-21 12:38:43,1.88
475855094,525,1585832,2023-01-31 13:36:42,3.73
6561882,525,1585832,2023-02-22 00:54:23,4.77
218,525,707819,2023-05-28 12:00:22,3.75
144495606,525,1,2023-03-10 23:25:59,3.9
797,525,9245203,2023-02-24 21:16:17,1.19
80944,525,970,2023-01-20 18:20:00,3.58
769418862,525,0,2023-08-16 06:48:26,4.86
2109,526,60,2023-07-06 21:58:31,2.42
61856204,526,516304687,2023-04-17 06:10:54,3.14
9894911,526,60,2023-08-11 02:03:27,2.51
4862,526,7371222,2023-01-27 11:48:29,4.64
15360,526,2317678,2023-08-06 01:11:49,3.81
5623,526,39409477,2023-07-08 05:30:11,2.42
86471362,526,496452,2023-03-11 02:35:45,4.23
972321,527,186936,2023-07-05 08:36:18,2.93
9118397,527,458806286,2023-04-10 21:32:20,3.01
71693,527,9272,2023-04-29 05:37:10,1.25
2210,527,415,2023-07-26 21:48:50,4.32
674235958,527,78,2023-05-15 12:31:21,4.1
59728,527,16,2023-07-21 04:38:32,3.57
87999,527,458806286,2023-05-11 19:54:33,3.33
9396092,527,19289886,2023-02-13 14:09:22,1.31
54347180,528,740863419,2023-06-09 15:14:47,4.21
2719,528,24522662,2023-03-03 11:28:33,1.53
74779,528,496452,2023-08-17 09:33:27,3.43
4402303,528,0,2023-06-10 16:40:32,3.31
275257288,529,65,2023-05-03 15:11:21,1.47
85195584,530,458806286,2023-04-21 17:44:04,4.55
92513,530,1585832,2023-06-28 22:03:59,3.75
2595,530,4336456,2023-03-30 15:48:27,1.11
30138739,530,37337808,2023-07-09 15:53:58,3.6
843549875,530,231,2023-05-20 00:41:24,1.77
988672,530,37337808,2023-07-04 15:49:25,4.73
1073,530,496452,2023-07-01 22:11:08,4.6
857,531,322,2023-01-07 13:54:54,1.67
494677568,531,322,2023-02-18 11:25:17,1.33
15080,531,24522662,2023-05-22 03:26:58,3.89
30292,532,322,2023-07-29 02:14:18,3.84
1478338,532,1,2023-02-27 10:18:54,1.19
99923159,532,3016004,2023-08-10 05:58:35,4.4
14095694,532,4,2023-02-01 05:40:02,4.48
90023089,532,1088042,2023-07-29 14:33:33,1.11
4424,533,871989,2023-06-06 23:46:55,2.71
51614527,533,91298318,2023-03-20 15:35:20,1.67
298934,533,3,2023-04-11 17:55:33,1.71
310027,533,78,2023-05-21 10:55:16,4.05
819377499,533,42051164,2023-01-01 22:26:30,4.3
988808,533,16,2023-02-24 18:14:56,3.93
105141403,534,4976523,2023-04-06 12:10:40,2.08
6227419,534,458806286,2023-01-08 22:43:08,1.56
349334855,535,37337808,2023-02-14 03:53:31,2.53
671602222,535,3,2023-06-24 22:51:02,4.95
4276612,535,5,2023-05-04 16:46:50,1.95
1910314,535,51914,2023-07-06 07:11:03,2.29
438960147,535,1,2023-07-22 00:39:25,3.49
40237097,535,45,2023-03-28 04:22:23,2.15
7698660,536,3016004,2023-07-15 16:20:46,1.54
833950,536,417281,2023-01-24 05:53:30,3.8
22269,536,1074,2023-06-09 08:49:55,1.42
11320,536,184290581,2023-06-30 00:47:53,3.15
4873,536,7371222,2023-07-19 02:51:00,3.99
8581,536,184290581,2023-01-14 21:42:57,3.28
8390,536,281,2023-05-10 06:26:44,2.61
345,536,51914,2023-04-05 20:04:32,4.0
969,536,417281,2023-01-17 11:14:16,3.05
99895501,537,23030,2023-05-24 07:22:53,3.89
35216729,537,8622459,2023-06-14 14:36:08,4.69
7821,537,2709352,2023-02-28 13:42:59,2.14
400890002,538,496452,2023-07-30 11:40:09,2.72
37544,538,9245203,2023-05-27 23:53:04,3.19
38501,538,111961,2023-06-07 15:49:56,1.95
3778654,539,543036164,2023-07-22 07:24:22,3.76
8123,539,516304687,2023-07-11 13:07:29,3.72
11686756,539,53736816,2023-07-23 16:47:51,3.59
33526,539,1,2023-03-18 02:50:26,4.27
242528578,540,42051164,2023-03-21 01:13:46,2.88
2580,540,6,2023-08-11 23:04:59,2.96
75877045,540,9886250,2023-05-19 12:46:17,1.56
3765147,541,6821,2023-03-21 02:51:00,3.64
531521021,541,3016004,2023-05-25 13:43:59,3.98
4238838,541,7371222,2023-02-01 17:08:36,1.18
28736290,541,6,2023-07-09 11:25:45,1.19
90720,541,8360050,2023-04-06 17:55:33,1.01
635,541,16,2023-06-06 08:29:15,1.4
386,541,2317678,2023-03-23 04:43:03,3.71
11437256,541,9985,2023-04-19 14:39:20,1.99
5175,541,3,2023-05-25 21:07:20,3.68
67204281,541,2,2023-03-13 23:30:45,1.6
65541,541,75,2023-06-10 03:08:46,1.33
49131472,541,9799,2023-01-20 09:13:12,1.28
28131632,541,10,2023-03-14 06:01:06,2.7
8612,541,871989,2023-04-16 18:25:14,1.4
3146820,541,184290581,2023-03-20 21:04:01,4.39
9583218,541,543036164,2023-04-13 01:58:53,4.71
1287,541,53736816,2023-08-03 02:37:48,3.67
1372,542,2709352,2023-02-09 00:45:44,1.44
74564743,542,72440,2023-03-07 22:14:19,2.33
481788,542,3962017,2023-03-11 06:26:00,3.1
