User ID,Category,Interest Score,Avg Purchase Rating,Final Interest Score
396,Clothing,5.07,1.69,3.38
396,Home,,0.0,
397,Books,10.33,3.443333333333333,6.886666666666667
397,Electronics,7.826666666666665,3.19,5.508333333333333
397,Home,,0.0,
398,Beauty,,0.0,
398,Books,5.67125,2.525,4.098125
398,Clothing,9.324545454545456,3.596666666666667,6.460606060606062
398,Home,8.8025,3.6100000000000003,6.206250000000001
399,Beauty,,0.0,
399,Books,,0.0,
399,Clothing,6.147083333333334,2.9933333333333336,4.570208333333333
399,Home,,0.0,
400,Beauty,,0.0,
400,Clothing,3.12,1.04,2.08
400,Electronics,11.94,3.98,7.96
400,Home,7.0200000000000005,2.7573333333333334,4.888666666666667
401,Beauty,7.223333333333334,3.69,5.456666666666667
401,Books,,0.0,
401,Clothing,11.43,3.81,7.62
401,Electronics,,0.0,
401,Home,,0.0,
402,Beauty,5.050000000000001,2.02,3.535
402,Books,10.29,3.4299999999999997,6.859999999999999
402,Clothing,,0.0,
402,Electronics,8.025,2.6750000000000003,5.3500000000000005
403,Beauty,,0.0,
403,Clothing,,0.0,
403,Home,,0.0,
404,Beauty,,0.0,
404,Books,10.496923076923078,4.217142857142857,7.357032967032968
404,Clothing,10.26,3.42,6.84
404,Electronics,,0.0,
404,Home,7.726000000000001,3.4166666666666665,5.5713333333333335
405,Beauty,,0.0,
405,Clothing,4.473333333333333,1.8516666666666666,3.1624999999999996
405,Electronics,3.63,1.21,2.42
405,Home,8.273636363636363,3.3729999999999998,5.823318181818181
406,Clothing,,0.0,
406,Electronics,6.474999999999999,2.775,4.624999999999999
406,Home,,0.0,
407,Books,8.31,2.77,5.54
407,Clothing,,0.0,
407,Electronics,,0.0,
407,Home,7.396666666666667,3.135,5.265833333333333
408,Books,,0.0,
408,Clothing,4.937647058823529,2.1475,3.5425735294117646
408,Electronics,,0.0,
408,Home,,0.0,
409,Beauty,,0.0,
409,Clothing,6.5928571428571425,2.698888888888889,4.645873015873016
409,Electronics,7.38,2.46,4.92
409,Home,,0.0,
410,Beauty,14.700000000000001,4.9,9.8
410,Books,12.299999999999999,4.1,8.2
410,Clothing,4.89,1.63,3.26
410,Electronics,11.28,3.76,7.52
411,Beauty,6.695,2.8,4.7475000000000005
411,Clothing,,0.0,
411,Electronics,7.933333333333334,3.3600000000000003,5.6466666666666665
411,Home,9.72,3.24,6.48
412,Beauty,,0.0,
412,Home,3.23,1.355,2.2925
413,Beauty,14.52,4.84,9.68
413,Books,,0.0,
413,Clothing,,0.0,
413,Home,7.4399999999999995,2.48,4.96
414,Beauty,7.34,2.8266666666666667,5.083333333333333
414,Books,,0.0,
414,Electronics,,0.0,
414,Home,4.846153846153846,2.223333333333333,3.5347435897435897
415,Electronics,9.490625,3.8125,6.6515625
415,Home,,0.0,
416,Beauty,7.5249999999999995,2.738888888888889,5.131944444444445
416,Books,,0.0,
416,Clothing,,0.0,
416,Electronics,7.52,3.76,5.64
417,Beauty,8.28,2.7600000000000002,5.52
417,Books,9.870000000000001,3.29,6.58
417,Clothing,,0.0,
417,Electronics,,0.0,
417,Home,11.43,3.81,7.62
418,Beauty,6.96,2.3200000000000003,4.640000000000001
418,Books,10.41,3.47,6.94
418,Electronics,4.5875,2.21,3.39875
418,Home,5.086923076923076,2.3816666666666664,3.734294871794871
419,Beauty,6.896153846153846,3.13,5.013076923076923
419,Clothing,,0.0,
419,Electronics,6.779999999999999,2.26,4.52
419,Home,,0.0,
420,Beauty,4.5,2.25,3.375
420,Electronics,,0.0,
420,Home,5.811851851851851,3.11625,4.464050925925926
421,Beauty,7.419999999999999,2.473333333333333,4.946666666666666
421,Books,7.949999999999999,2.65,5.3
421,Clothing,8.706666666666667,2.8560000000000003,5.781333333333333
421,Electronics,,0.0,
421,Home,6.954000000000001,2.725,4.8395
422,Beauty,3.26,1.63,2.445
422,Books,,0.0,
422,Clothing,6.434468085106383,2.936,4.6852340425531915
422,Electronics,,0.0,
423,Books,8.715,2.9050000000000002,5.8100000000000005
423,Clothing,6.828,3.872,5.35
423,Electronics,,0.0,
423,Home,,0.0,
424,Beauty,6.0,2.69,4.345
424,Books,,0.0,
424,Clothing,8.39,2.796666666666667,5.593333333333334
424,Electronics,5.32,2.66,3.99
424,Home,,0.0,
425,Beauty,,0.0,
425,Books,6.29,2.3425000000000002,4.31625
425,Clothing,8.54,3.1133333333333333,5.826666666666666
425,Electronics,,0.0,
425,Home,7.915454545454545,2.9628571428571426,5.439155844155843
426,Beauty,,0.0,
426,Clothing,6.78975,3.070909090909091,4.930329545454545
426,Home,,0.0,
427,Beauty,3.9800000000000004,1.8,2.89
427,Books,13.86,4.62,9.24
427,Clothing,5.43,1.81,3.62
427,Electronics,,0.0,
427,Home,6.540000000000001,2.18,4.36
428,Beauty,8.102666666666668,3.67,5.886333333333334
428,Books,2.28,1.14,1.71
428,Electronics,,0.0,
428,Home,,0.0,
429,Electronics,7.27125,3.268333333333333,5.269791666666666
429,Home,11.34,3.78,7.56
430,Books,,0.0,
430,Electronics,7.53,2.51,5.02
430,Home,3.8000000000000003,1.52,2.66
431,Beauty,7.5,2.5,5.0
431,Electronics,9.84,3.28,6.56
431,Home,10.649999999999999,3.55,7.1
432,Beauty,3.2700000000000005,1.09,2.18
432,Clothing,9.65,3.216666666666667,6.433333333333334
432,Home,,0.0,
433,Beauty,,0.0,
433,Books,,0.0,
433,Clothing,5.515000000000001,2.0533333333333332,3.7841666666666667
433,Electronics,8.52,2.84,5.68
433,Home,,0.0,
434,Books,6.99,2.33,4.66
434,Clothing,2.925,1.17,2.0475
434,Home,5.25,2.295,3.7725
435,Beauty,,0.0,
435,Books,7.191851851851852,3.4955555555555557,5.343703703703704
435,Clothing,,0.0,
435,Electronics,,0.0,
435,Home,,0.0,
436,Beauty,5.955,1.9849999999999999,3.9699999999999998
436,Clothing,7.5825,3.1925,5.387499999999999
436,Electronics,5.951666666666667,2.67,4.310833333333333
436,Home,,0.0,
437,Beauty,8.029,3.5216666666666665,5.775333333333333
437,Books,,0.0,
437,Clothing,6.31125,2.325714285714286,4.318482142857143
438,Clothing,9.315000000000001,3.1050000000000004,6.210000000000001
439,Clothing,,0.0,
439,Electronics,4.904285714285714,2.59,3.747142857142857
439,Home,,0.0,
440,Beauty,4.74,1.58,3.16
440,Books,,0.0,
440,Clothing,6.535454545454545,3.0225,4.778977272727273
440,Electronics,7.046666666666668,3.1885714285714286,5.117619047619048
440,Home,,0.0,
441,Beauty,7.540000000000001,2.84,5.19
441,Books,,0.0,
441,Clothing,9.293333333333335,3.33,6.311666666666667
441,Electronics,7.17,2.39,4.78
441,Home,9.333333333333334,3.9775,6.655416666666667
442,Beauty,11.489999999999998,3.83,7.659999999999999
442,Books,,0.0,
442,Clothing,,0.0,
442,Home,9.48,3.16,6.32
443,Beauty,13.5,4.5,9.0
443,Clothing,,0.0,
443,Electronics,3.21,1.07,2.14
443,Home,7.68,2.56,5.12
444,Beauty,7.276000000000001,2.7675,5.021750000000001
444,Books,7.904999999999999,2.635,5.27
444,Clothing,4.26,1.42,2.84
444,Electronics,,0.0,
445,Beauty,,0.0,
445,Books,,0.0,
445,Clothing,5.5200000000000005,1.84,3.68
445,Electronics,13.830000000000002,4.61,9.22
445,Home,7.7286363636363635,3.4681818181818183,5.598409090909091
446,Clothing,6.071666666666668,2.745,4.408333333333334
447,Books,,0.0,
447,Clothing,5.82,1.94,3.88
447,Electronics,12.033333333333333,4.52,8.276666666666667
447,Home,9.540000000000001,3.18,6.36
448,Beauty,9.696,3.34,6.518
448,Books,8.01,2.67,5.34
448,Clothing,,0.0,
448,Electronics,,0.0,
448,Home,12.24,4.08,8.16
449,Beauty,9.0,3.0,6.0
449,Clothing,8.426666666666666,3.07,5.748333333333333
449,Electronics,,0.0,
449,Home,10.81,3.7260000000000004,7.268000000000001
450,Beauty,,0.0,
450,Books,9.9325,3.4033333333333338,6.667916666666667
450,Clothing,6.87,2.765,4.8175
450,Electronics,,0.0,
450,Home,7.033333333333334,2.4299999999999997,4.731666666666667
451,Books,,0.0,
451,Clothing,,0.0,
451,Electronics,6.43,3.0833333333333335,4.756666666666667
451,Home,6.251428571428571,2.236666666666667,4.244047619047619
452,Beauty,,0.0,
452,Books,7.6259999999999994,3.32,5.473
452,Clothing,10.74,3.58,7.16
452,Electronics,11.865,3.955,7.91
452,Home,8.67,2.8899999999999997,5.779999999999999
453,Beauty,,0.0,
453,Clothing,12.675,4.225,8.45
453,Electronics,,0.0,
453,Home,,0.0,
454,Beauty,,0.0,
454,Books,13.86,4.62,9.24
454,Clothing,5.3225,1.83,3.57625
454,Electronics,12.24,4.08,8.16
454,Home,6.838571428571429,2.582,4.710285714285714
455,Clothing,12.899999999999999,4.3,8.6
455,Electronics,,0.0,
455,Home,6.473000000000001,2.65,4.5615000000000006
456,Books,10.44,3.48,6.96
456,Clothing,2.686666666666666,1.1549999999999998,1.920833333333333
456,Electronics,7.519,3.4175,5.46825
456,Home,14.940000000000001,4.98,9.96
457,Beauty,,0.0,
457,Books,6.52,3.2975000000000003,4.9087499999999995
457,Clothing,11.469999999999999,3.823333333333333,7.646666666666666
457,Home,3.87,1.29,2.58
458,Beauty,,0.0,
458,Clothing,,0.0,
458,Electronics,4.323333333333334,1.8,3.061666666666667
458,Home,10.483333333333334,4.535,7.509166666666667
459,Beauty,,0.0,
459,Books,7.199999999999999,2.4,4.8
459,Clothing,14.46,4.82,9.64
459,Electronics,9.174545454545456,4.215,6.694772727272728
459,Home,7.165384615384616,2.83,4.997692307692308
460,Beauty,8.372857142857143,3.7433333333333336,6.058095238095238
460,Electronics,,0.0,
461,Beauty,6.7,2.2333333333333334,4.466666666666667
461,Clothing,,0.0,
461,Electronics,5.13,1.71,3.42
461,Home,6.9,2.3000000000000003,4.6000000000000005
462,Beauty,7.80904761904762,3.2427272727272727,5.525887445887446
462,Books,13.080000000000002,4.36,8.72
462,Clothing,,0.0,
462,Electronics,,0.0,
463,Beauty,8.83875,3.035,5.936875
463,Books,,0.0,
463,Clothing,6.194,2.614,4.404
463,Electronics,,0.0,
463,Home,13.049999999999999,4.35,8.7
464,Beauty,14.04,4.68,9.36
464,Books,6.1675,2.7520000000000002,4.4597500000000005
464,Clothing,11.01,3.67,7.34
465,Beauty,,0.0,
465,Clothing,9.870000000000001,3.29,6.58
465,Electronics,4.688750000000001,2.1350000000000002,3.411875
466,Beauty,13.47,4.49,8.98
466,Books,12.15,4.05,8.1
466,Clothing,8.25,2.75,5.5
466,Electronics,4.236,2.235,3.2355
466,Home,10.392,4.316666666666666,7.354333333333333
467,Beauty,,0.0,
467,Home,6.173333333333334,2.9516666666666667,4.5625
468,Beauty,5.7299999999999995,1.91,3.82
468,Books,13.29,4.43,8.86
468,Electronics,,0.0,
469,Beauty,,0.0,
469,Home,6.391818181818182,2.6199999999999997,4.505909090909091
470,Home,9.465,3.1550000000000002,6.3100000000000005
471,Beauty,,0.0,
471,Books,7.736,2.8899999999999997,5.313
471,Clothing,8.55,2.85,5.7
472,Beauty,,0.0,
472,Books,5.64,1.88,3.76
472,Clothing,,0.0,
472,Electronics,8.62,3.5840000000000005,6.102
472,Home,9.276,3.525,6.4005
473,Books,,0.0,
473,Clothing,8.563333333333333,3.425,5.994166666666667
473,Electronics,,0.0,
474,Beauty,,0.0,
474,Books,,0.0,
474,Clothing,7.290000000000001,2.43,4.86
474,Electronics,,0.0,
475,Beauty,6.1923076923076925,2.79,4.491153846153846
475,Books,,0.0,
475,Electronics,10.245000000000001,3.415,6.83
475,Home,14.309999999999999,4.77,9.54
476,Clothing,7.830000000000001,2.61,5.220000000000001
476,Home,5.5649999999999995,1.855,3.71
477,Beauty,9.39,3.13,6.26
477,Books,4.7788135593220336,2.3658333333333332,3.572323446327683
477,Clothing,6.82,3.41,5.115
477,Electronics,,0.0,
478,Beauty,3.06,1.53,2.295
478,Books,10.2425,4.51,7.37625
478,Clothing,9.66,3.22,6.44
478,Electronics,,0.0,
478,Home,,0.0,
479,Books,,0.0,
479,Clothing,5.676666666666667,3.1128571428571425,4.394761904761904
479,Electronics,6.42,2.14,4.28
479,Home,7.98,2.66,5.32
480,Beauty,,0.0,
480,Books,7.301428571428572,2.7183333333333337,5.009880952380953
480,Clothing,10.08,3.36,6.72
480,Electronics,12.899999999999999,4.3,8.6
480,Home,6.939,3.0283333333333338,4.983666666666667
481,Books,5.9255555555555555,2.2439999999999998,4.084777777777777
482,Beauty,6.378,2.4766666666666666,4.427333333333333
482,Books,8.49,2.893333333333333,5.691666666666666
482,Clothing,12.84,4.279999999999999,8.559999999999999
482,Electronics,,0.0,
482,Home,6.38,2.6766666666666663,4.528333333333333
483,Beauty,,0.0,
483,Home,14.399999999999999,4.8,9.6
484,Beauty,8.175,2.725,5.45
485,Beauty,,0.0,
485,Books,,0.0,
485,Clothing,7.607307692307693,3.468,5.537653846153846
485,Electronics,,0.0,
485,Home,,0.0,
486,Beauty,,0.0,
486,Books,,0.0,
486,Electronics,,0.0,
486,Home,,0.0,
487,Beauty,11.780000000000001,3.926666666666667,7.853333333333334
487,Books,,0.0,
487,Clothing,12.629999999999999,4.21,8.42
487,Electronics,3.0,1.0,2.0
487,Home,,0.0,
488,Beauty,,0.0,
488,Clothing,,0.0,
488,Electronics,6.574285714285714,2.83125,4.702767857142857
489,Books,8.9,3.92,6.41
489,Clothing,3.3000000000000003,1.1,2.2
489,Electronics,,0.0,
489,Home,8.414444444444444,3.2416666666666667,5.828055555555555
490,Beauty,,0.0,
490,Books,6.576923076923077,3.186,4.881461538461538
490,Clothing,4.7,2.02,3.3600000000000003
490,Electronics,10.83,3.61,7.22
490,Home,8.73,2.91,5.82
491,Beauty,,0.0,
491,Books,9.906,3.143333333333333,6.524666666666667
491,Electronics,,0.0,
491,Home,7.854000000000001,3.453333333333333,5.653666666666667
492,Beauty,,0.0,
492,Books,6.0561224489795915,2.9733333333333336,4.514727891156463
492,Clothing,13.53,4.51,9.02
492,Electronics,,0.0,
492,Home,,0.0,
493,Beauty,8.250476190476192,3.1622222222222223,5.706349206349207
493,Books,6.869999999999999,2.29,4.58
493,Clothing,5.4079999999999995,2.09,3.7489999999999997
493,Electronics,,0.0,
493,Home,5.675000000000001,2.27,3.9725
494,Electronics,6.466666666666666,2.835,4.650833333333333
495,Beauty,,0.0,
495,Books,6.86051282051282,3.406,5.13325641025641
495,Clothing,11.97,3.99,7.98
495,Electronics,,0.0,
495,Home,,0.0,
496,Beauty,7.605,2.535,5.07
496,Books,5.745,2.388333333333333,4.066666666666666
496,Clothing,,0.0,
496,Electronics,8.625,3.38,6.0024999999999995
497,Beauty,4.707692307692308,2.0033333333333334,3.3555128205128204
497,Books,5.543846153846153,2.731666666666667,4.13775641025641
497,Clothing,,0.0,
497,Electronics,,0.0,
497,Home,8.129999999999999,2.71,5.42
498,Beauty,,0.0,
498,Clothing,5.901428571428572,3.06,4.480714285714286
498,Electronics,4.5,1.5,3.0
498,Home,11.31,3.77,7.54
499,Beauty,6.561578947368421,3.3685714285714283,4.965075187969925
499,Books,,0.0,
499,Clothing,,0.0,
499,Home,8.856666666666667,3.8,6.328333333333333
500,Books,6.593333333333333,2.62,4.6066666666666665
500,Electronics,,0.0,
501,Beauty,5.4,1.8,3.6
501,Books,,0.0,
501,Clothing,9.45,3.15,6.3
501,Electronics,,0.0,
501,Home,8.290000000000001,3.0925000000000002,5.69125
502,Beauty,5.1899999999999995,1.73,3.46
502,Books,4.756666666666667,2.3800000000000003,3.5683333333333334
502,Clothing,7.529999999999999,2.51,5.02
503,Beauty,14.61,4.87,9.74
503,Books,10.02,3.34,6.68
503,Clothing,,0.0,
503,Electronics,,0.0,
503,Home,7.285882352941177,2.6457142857142855,4.965798319327731
504,Beauty,5.550000000000001,1.85,3.7
504,Books,,0.0,
504,Clothing,6.6899999999999995,2.23,4.46
504,Electronics,12.2025,4.855,8.52875
505,Beauty,11.425,4.57,7.9975000000000005
505,Clothing,9.196666666666667,3.84,6.5183333333333335
505,Electronics,5.64,2.82,4.2299999999999995
505,Home,,0.0,
506,Beauty,8.735,3.1957142857142857,5.965357142857142
506,Books,7.802,3.2866666666666666,5.544333333333333
506,Clothing,,0.0,
506,Electronics,9.874545454545455,3.8200000000000003,6.847272727272728
506,Home,,0.0,
507,Beauty,,0.0,
507,Books,11.97,3.99,7.98
507,Clothing,6.440555555555556,2.7575,4.599027777777778
507,Electronics,14.91,4.97,9.94
507,Home,,0.0,
508,Books,12.690000000000001,4.23,8.46
508,Electronics,,0.0,
508,Home,11.084999999999999,3.695,7.39
509,Beauty,13.440000000000001,4.48,8.96
509,Books,,0.0,
509,Electronics,,0.0,
510,Home,6.097142857142857,2.98875,4.542946428571429
511,Books,6.6825,2.55,4.61625
511,Electronics,8.886,3.4575,6.171749999999999
511,Home,4.11,1.37,2.74
512,Books,,0.0,
512,Clothing,10.734285714285715,3.9333333333333336,7.333809523809524
512,Electronics,,0.0,
512,Home,11.052,4.6066666666666665,7.829333333333333
513,Beauty,11.0,3.6666666666666665,7.333333333333333
513,Electronics,6.540000000000001,2.18,4.36
514,Beauty,,0.0,
514,Books,5.772,2.6533333333333333,4.212666666666667
514,Electronics,6.93,2.31,4.62
514,Home,8.402,4.4225,6.41225
515,Beauty,,0.0,
515,Clothing,3.09,1.03,2.06
515,Electronics,9.416666666666666,3.9325,6.674583333333333
515,Home,8.084285714285713,3.5140000000000002,5.799142857142856
516,Beauty,,0.0,
516,Clothing,9.045,3.015,6.03
516,Electronics,,0.0,
516,Home,7.951250000000001,4.11,6.030625000000001
517,Beauty,,0.0,
517,Books,8.129999999999999,2.71,5.42
517,Clothing,5.281428571428571,2.3825,3.8319642857142853
517,Electronics,6.2387500000000005,3.0766666666666667,4.657708333333334
518,Beauty,,0.0,
518,Books,5.341724137931035,2.621111111111111,3.9814176245210726
518,Clothing,,0.0,
518,Electronics,,0.0,
518,Home,,0.0,
519,Books,7.77,2.59,5.18
519,Clothing,8.395,3.328333333333333,5.861666666666666
519,Home,,0.0,
520,Books,7.934285714285714,3.4599999999999995,5.697142857142857
520,Clothing,10.3275,3.723333333333333,7.025416666666667
520,Electronics,5.1899999999999995,1.73,3.46
520,Home,10.454999999999998,3.485,6.969999999999999
521,Beauty,,0.0,
521,Clothing,9.99,3.33,6.66
521,Electronics,7.636666666666667,2.8166666666666664,5.226666666666667
522,Beauty,,0.0,
522,Clothing,,0.0,
522,Home,5.886428571428572,2.8085714285714287,4.3475
523,Beauty,,0.0,
523,Books,7.922,3.466666666666667,5.694333333333333
523,Clothing,6.6899999999999995,2.23,4.46
523,Home,7.733636363636363,3.2983333333333333,5.515984848484848
524,Beauty,,0.0,
524,Books,14.879999999999999,4.96,9.92
524,Clothing,5.79,1.93,3.86
524,Electronics,,0.0,
524,Home,6.706666666666667,2.8266666666666667,4.766666666666667
525,Beauty,11.7,3.9,7.8
525,Books,7.248,3.4766666666666666,5.362333333333334
525,Clothing,8.297,3.313333333333333,5.805166666666667
525,Electronics,5.462727272727272,2.59,4.0263636363636355
525,Home,6.93,2.31,4.62
526,Beauty,9.344999999999999,3.115,6.2299999999999995
526,Books,,0.0,
526,Clothing,,0.0,
526,Electronics,9.42,3.14,6.28
526,Home,8.69,3.45,6.07
527,Beauty,7.93,2.9625,5.44625
527,Clothing,8.445,2.8150000000000004,5.630000000000001
527,Electronics,9.51,3.17,6.34
527,Home,,0.0,
528,Beauty,,0.0,
528,Books,5.3500000000000005,2.42,3.8850000000000002
528,Clothing,12.629999999999999,4.21,8.42
528,Home,10.290000000000001,3.43,6.86
529,Beauty,,0.0,
529,Books,4.41,1.47,2.94
530,Clothing,11.25,3.75,7.5
530,Electronics,7.583333333333333,4.55,6.066666666666666
530,Home,8.42,3.162,5.791
531,Books,11.67,3.89,7.78
531,Electronics,,0.0,
531,Home,4.5,1.5,3.0
532,Beauty,8.505,2.835,5.67
532,Home,8.932500000000001,3.116666666666667,6.024583333333334
533,Beauty,8.736,3.4975,6.116750000000001
533,Books,4.9366666666666665,2.19,3.5633333333333335
534,Books,6.24,2.08,4.16
534,Clothing,,0.0,
534,Electronics,4.68,1.56,3.12
535,Beauty,9.405000000000001,3.1350000000000002,6.2700000000000005
535,Clothing,,0.0,
535,Electronics,,0.0,
535,Home,4.88,2.41,3.645
536,Beauty,,0.0,
536,Books,,0.0,
536,Electronics,10.274999999999999,3.425,6.85
536,Home,7.226,2.8557142857142854,5.040857142857143
537,Beauty,,0.0,
537,Clothing,8.212857142857143,3.5733333333333337,5.893095238095238
537,Home,,0.0,
538,Beauty,,0.0,
538,Clothing,6.203333333333333,2.57,4.386666666666667
538,Electronics,,0.0,
538,Home,8.16,2.72,5.44
539,Beauty,11.62,3.873333333333333,7.746666666666666
539,Books,,0.0,
539,Electronics,11.16,3.72,7.44
540,Beauty,6.27,2.466666666666667,4.368333333333333
540,Books,,0.0,
540,Clothing,,0.0,
540,Home,,0.0,
541,Beauty,6.719090909090909,2.5155555555555558,4.6173232323232325
541,Books,4.0475,1.4433333333333334,2.745416666666667
541,Clothing,,0.0,
541,Electronics,8.100000000000001,2.7,5.4
541,Home,8.642,3.2975,5.9697499999999994
542,Beauty,9.3,3.1,6.2
542,Clothing,6.31,2.1033333333333335,4.206666666666667
542,Electronics,,0.0,
543,Beauty,5.691666666666666,2.573,4.132333333333333
543,Books,,0.0,
543,Clothing,3.0,1.0,2.0
543,Electronics,9.24,3.08,6.16
543,Home,,0.0,
544,Beauty,,0.0,
544,Books,6.833999999999999,3.7649999999999997,5.299499999999999
544,Clothing,,0.0,
544,Home,,0.0,
545,Beauty,8.836,3.6759999999999997,6.256
545,Books,4.904999999999999,1.71,3.3074999999999997
545,Clothing,,0.0,
545,Electronics,10.086666666666668,3.5500000000000003,6.818333333333334
545,Home,,0.0,
546,Beauty,,0.0,
546,Books,6.980769230769231,3.162,5.071384615384615
546,Clothing,,0.0,
546,Electronics,,0.0,
547,Beauty,7.862727272727272,2.9475,5.405113636363636
547,Clothing,,0.0,
547,Electronics,7.741666666666667,3.4633333333333334,5.6025
547,Home,11.01,3.67,7.34
548,Beauty,,0.0,
548,Electronics,,0.0,
548,Home,12.809999999999999,4.27,8.54
549,Beauty,8.136071428571428,3.446363636363636,5.791217532467532
550,Beauty,,0.0,
550,Books,4.92,1.64,3.28
550,Clothing,5.51875,2.4425,3.980625
550,Home,9.705,3.235,6.47
551,Beauty,14.16,4.72,9.44
551,Books,6.875,2.52,4.6975
551,Home,11.66,4.66,8.16
552,Beauty,,0.0,
552,Books,,0.0,
552,Clothing,11.129999999999999,3.71,7.42
552,Electronics,11.879999999999999,3.96,7.92
552,Home,7.216666666666666,2.8966666666666665,5.056666666666667
553,Beauty,,0.0,
553,Clothing,6.99,2.33,4.66
553,Electronics,8.790000000000001,2.93,5.86
553,Home,8.5425,3.655,6.09875
554,Beauty,7.97,3.045,5.5075
554,Books,7.13,2.3766666666666665,4.753333333333333
554,Clothing,13.169999999999998,4.39,8.78
554,Electronics,,0.0,
554,Home,8.35,2.783333333333333,5.566666666666666
555,Beauty,6.166666666666667,2.47,4.318333333333333
555,Books,,0.0,
555,Clothing,,0.0,
555,Home,12.120000000000001,4.04,8.08
556,Beauty,,0.0,
556,Books,6.2642105263157895,3.0285714285714285,4.646390977443609
557,Beauty,9.407058823529411,3.7455555555555557,6.576307189542483
557,Books,10.44,3.48,6.96
557,Clothing,7.59,2.885,5.2375
557,Electronics,,0.0,
557,Home,,0.0,
558,Beauty,10.05,3.35,6.7
558,Home,8.638666666666667,3.654285714285714,6.146476190476191
559,Books,,0.0,
559,Electronics,,0.0,
559,Home,8.88846153846154,3.3871428571428575,6.137802197802198
560,Beauty,4.71,1.57,3.14
560,Books,6.770487804878048,3.2881818181818185,5.0293348115299334
560,Electronics,,0.0,
561,Beauty,,0.0,
561,Books,6.879999999999999,2.8899999999999997,4.885
561,Electronics,,0.0,
562,Beauty,2.7,1.08,1.8900000000000001
562,Clothing,,0.0,
562,Electronics,,0.0,
562,Home,9.05,3.0825,6.06625
563,Beauty,7.899230769230769,3.5975,5.748365384615385
563,Clothing,3.7199999999999998,1.24,2.48
563,Electronics,7.9725,3.805,5.88875
563,Home,,0.0,
564,Clothing,,0.0,
564,Electronics,7.199999999999999,2.4,4.8
564,Home,,0.0,
565,Clothing,12.54,4.18,8.36
565,Home,4.023333333333333,1.99,3.006666666666667
566,Beauty,8.61375,2.81,5.711875
566,Books,10.709999999999999,3.57,7.14
566,Clothing,,0.0,
566,Electronics,,0.0,
566,Home,,0.0,
567,Books,8.94,2.98,5.96
567,Clothing,6.935454545454545,3.198333333333333,5.066893939393939
567,Electronics,2.8725,1.2650000000000001,2.06875
567,Home,,0.0,
568,Beauty,8.5575,2.8525,5.705
568,Books,10.08,3.36,6.72
568,Clothing,4.0200000000000005,1.34,2.68
569,Books,4.1085714285714285,1.8566666666666667,2.9826190476190475
569,Clothing,11.29,4.086666666666667,7.688333333333333
569,Electronics,6.33,3.165,4.7475000000000005
569,Home,13.14,4.38,8.76
570,Books,5.37,1.79,3.58
570,Clothing,4.52,2.38,3.4499999999999997
570,Home,8.538333333333332,3.216666666666667,5.8774999999999995
571,Beauty,,0.0,
571,Books,,0.0,
571,Clothing,7.39,3.16,5.275
571,Home,6.1021052631578945,2.9771428571428573,4.539624060150376
572,Home,7.305,2.435,4.87
573,Books,,0.0,
573,Electronics,,0.0,
573,Home,8.368695652173912,3.1055555555555556,5.737125603864734
574,Beauty,8.6,3.44,6.02
574,Clothing,10.04,3.3466666666666662,6.6933333333333325
574,Electronics,11.72,4.7,8.21
574,Home,7.965,3.19,5.5775
575,Beauty,12.510000000000002,4.17,8.34
575,Clothing,10.32,3.44,6.88
575,Electronics,,0.0,
575,Home,9.63,3.21,6.42
576,Beauty,7.2525,2.99,5.12125
576,Books,,0.0,
576,Home,9.690000000000001,3.23,6.460000000000001
577,Beauty,4.32,1.44,2.88
577,Books,6.3660000000000005,2.876666666666667,4.621333333333334
577,Clothing,,0.0,
577,Electronics,3.5999999999999996,1.8,2.6999999999999997
577,Home,,0.0,
578,Beauty,4.489999999999999,1.8699999999999999,3.1799999999999997
579,Beauty,7.515000000000001,2.9050000000000002,5.210000000000001
579,Books,,0.0,
579,Clothing,7.772,2.87,5.321
579,Electronics,3.4499999999999997,1.15,2.3
580,Beauty,8.582142857142857,3.386,5.984071428571429
580,Books,,0.0,
580,Clothing,,0.0,
580,Home,,0.0,
581,Beauty,9.484210526315788,3.10125,6.292730263157894
581,Books,5.64,1.88,3.76
581,Clothing,6.36,2.12,4.24
581,Electronics,,0.0,
582,Beauty,9.709999999999999,3.236666666666667,6.473333333333333
582,Books,5.49,1.83,3.66
583,Beauty,6.623076923076923,2.9657142857142853,4.7943956043956035
583,Books,,0.0,
583,Clothing,12.435,4.145,8.29
583,Home,,0.0,
584,Clothing,5.19,2.4466666666666668,3.8183333333333334
584,Electronics,6.851666666666667,2.9499999999999997,4.900833333333333
585,Beauty,,0.0,
585,Books,8.31,2.77,5.54
585,Clothing,,0.0,
586,Beauty,,0.0,
586,Clothing,5.800000000000001,2.36,4.08
587,Beauty,7.002962962962964,3.0691666666666664,5.036064814814815
588,Books,,0.0,
588,Electronics,9.065,3.885,6.475
588,Home,8.824444444444445,3.4450000000000003,6.134722222222223
589,Beauty,7.9575000000000005,3.35,5.6537500000000005
590,Beauty,,0.0,
590,Clothing,9.72,3.24,6.48
590,Electronics,,0.0,
590,Home,6.4350000000000005,2.145,4.29
591,Beauty,,0.0,
591,Books,8.268,3.49,5.8790000000000004
591,Clothing,9.690000000000001,3.23125,6.460625
591,Electronics,5.4471428571428575,2.3175,3.8823214285714287
592,Beauty,12.66,4.22,8.44
592,Books,,0.0,
592,Clothing,,0.0,
